YEAR,MO,DY,ALLSKY_SFC_SW_DWN,Solar_Output,Load_kWh,Energy_Gap,Diesel_Liters,Diesel_Cost_2025,Diesel_Cost_2026,Date,Battery_SOC,Battery_Discharge,Diesel_Liters_Battery,Diesel_Needed_Battery,Excess_Solar,Month,Month_No,CO2_Emissions,CO2_Emissions_Battery,CO2_Reduction,Solar_Contribution,Diesel_Reduction,Diesel_Saved
2025,9,18,5.5423,44.3384,35,0.0,0.0,0.0,0.0,2025-09-18,10.0,0.0,0.0,0.0,9.3384,September,9,0.0,0.0,0.0,126.68114285714285,0.0,0.0
2025,9,19,5.4199,43.3592,35,0.0,0.0,0.0,0.0,2025-09-19,10.0,0.0,0.0,0.0,8.359200000000001,September,9,0.0,0.0,0.0,123.88342857142858,0.0,0.0
2025,9,20,4.5914,36.7312,35,0.0,0.0,0.0,0.0,2025-09-20,10.0,0.0,0.0,0.0,1.7312000000000012,September,9,0.0,0.0,0.0,104.94628571428572,0.0,0.0
2025,9,21,5.2524,42.0192,35,0.0,0.0,0.0,0.0,2025-09-21,10.0,0.0,0.0,0.0,7.019199999999998,September,9,0.0,0.0,0.0,120.05485714285713,0.0,0.0
2025,9,22,5.0561,40.4488,35,0.0,0.0,0.0,0.0,2025-09-22,10.0,0.0,0.0,0.0,5.4487999999999985,September,9,0.0,0.0,0.0,115.568,0.0,0.0
2025,9,23,3.6499,29.1992,35,5.800799999999999,1.4501999999999997,2175.2999999999997,2610.3599999999997,2025-09-23,4.199200000000001,5.800799999999999,1.4501999999999997,0.0,0.0,September,9,3.8865359999999995,3.8865359999999995,0.0,83.42628571428573,0.0,0.0
2025,9,24,3.9982,31.9856,35,3.0143999999999984,0.7535999999999996,1130.3999999999994,1356.4799999999993,2025-09-24,1.1848000000000027,3.0143999999999984,0.7535999999999996,0.0,0.0,September,9,2.019647999999999,2.019647999999999,0.0,91.38742857142857,0.0,0.0
2025,9,25,4.6265,37.012,35,0.0,0.0,0.0,0.0,2025-09-25,3.196800000000003,0.0,0.0,0.0,2.0120000000000005,September,9,0.0,0.0,0.0,105.74857142857144,0.0,0.0
2025,9,26,5.4924,43.9392,35,0.0,0.0,0.0,0.0,2025-09-26,10.0,0.0,0.0,0.0,8.9392,September,9,0.0,0.0,0.0,125.54057142857143,0.0,0.0
2025,9,27,5.4797,43.8376,35,0.0,0.0,0.0,0.0,2025-09-27,10.0,0.0,0.0,0.0,8.837600000000002,September,9,0.0,0.0,0.0,125.25028571428571,0.0,0.0
2025,9,28,5.251,42.008,35,0.0,0.0,0.0,0.0,2025-09-28,10.0,0.0,0.0,0.0,7.008000000000003,September,9,0.0,0.0,0.0,120.02285714285715,0.0,0.0
2025,9,29,5.3386,42.7088,35,0.0,0.0,0.0,0.0,2025-09-29,10.0,0.0,0.0,0.0,7.7087999999999965,September,9,0.0,0.0,0.0,122.02514285714285,0.0,0.0
2025,9,30,6.2503,50.0024,35,0.0,0.0,0.0,0.0,2025-09-30,10.0,0.0,0.0,0.0,15.002400000000002,September,9,0.0,0.0,0.0,142.864,0.0,0.0
2025,10,1,5.4888,43.9104,35,0.0,0.0,0.0,0.0,2025-10-01,10.0,0.0,0.0,0.0,8.910400000000003,October,10,0.0,0.0,0.0,125.45828571428572,0.0,0.0
2025,10,2,3.7373,29.8984,35,5.101600000000001,1.2754000000000003,1913.1000000000004,2295.7200000000007,2025-10-02,4.898399999999999,5.101600000000001,1.2754000000000003,0.0,0.0,October,10,3.418072000000001,3.418072000000001,0.0,85.424,0.0,0.0
2025,10,3,6.161,49.288,35,0.0,0.0,0.0,0.0,2025-10-03,10.0,0.0,0.0,0.0,14.287999999999997,October,10,0.0,0.0,0.0,140.82285714285715,0.0,0.0
2025,10,4,5.9172,47.3376,35,0.0,0.0,0.0,0.0,2025-10-04,10.0,0.0,0.0,0.0,12.337600000000002,October,10,0.0,0.0,0.0,135.25028571428572,0.0,0.0
2025,10,5,4.7782,38.2256,35,0.0,0.0,0.0,0.0,2025-10-05,10.0,0.0,0.0,0.0,3.2256,October,10,0.0,0.0,0.0,109.21600000000001,0.0,0.0
2025,10,6,4.4544,35.6352,35,0.0,0.0,0.0,0.0,2025-10-06,10.0,0.0,0.0,0.0,0.6351999999999975,October,10,0.0,0.0,0.0,101.81485714285714,0.0,0.0
2025,10,7,5.6645,45.316,35,0.0,0.0,0.0,0.0,2025-10-07,10.0,0.0,0.0,0.0,10.316000000000003,October,10,0.0,0.0,0.0,129.4742857142857,0.0,0.0
2025,10,8,5.9177,47.3416,35,0.0,0.0,0.0,0.0,2025-10-08,10.0,0.0,0.0,0.0,12.3416,October,10,0.0,0.0,0.0,135.26171428571428,0.0,0.0
2025,10,9,5.0758,40.6064,35,0.0,0.0,0.0,0.0,2025-10-09,10.0,0.0,0.0,0.0,5.606400000000001,October,10,0.0,0.0,0.0,116.01828571428572,0.0,0.0
2025,10,10,3.3694,26.9552,35,8.044799999999999,2.0111999999999997,3016.7999999999993,3620.1599999999994,2025-10-10,1.9552000000000014,8.044799999999999,2.0111999999999997,0.0,0.0,October,10,5.390015999999999,5.390015999999999,0.0,77.01485714285715,0.0,0.0
2025,10,11,5.7744,46.1952,35,0.0,0.0,0.0,0.0,2025-10-11,10.0,0.0,0.0,0.0,11.1952,October,10,0.0,0.0,0.0,131.9862857142857,0.0,0.0
2025,10,12,4.3582,34.8656,35,0.1343999999999994,0.03359999999999985,50.39999999999978,60.479999999999734,2025-10-12,9.8656,0.1343999999999994,0.03359999999999985,0.0,0.0,October,10,0.09004799999999961,0.09004799999999961,0.0,99.616,0.0,0.0
2025,10,13,5.5207,44.1656,35,0.0,0.0,0.0,0.0,2025-10-13,10.0,0.0,0.0,0.0,9.165599999999998,October,10,0.0,0.0,0.0,126.18742857142857,0.0,0.0
2025,10,14,5.299,42.392,35,0.0,0.0,0.0,0.0,2025-10-14,10.0,0.0,0.0,0.0,7.392000000000003,October,10,0.0,0.0,0.0,121.12,0.0,0.0
2025,10,15,5.4838,43.8704,35,0.0,0.0,0.0,0.0,2025-10-15,10.0,0.0,0.0,0.0,8.870399999999997,October,10,0.0,0.0,0.0,125.344,0.0,0.0
2025,10,16,5.4005,43.204,35,0.0,0.0,0.0,0.0,2025-10-16,10.0,0.0,0.0,0.0,8.204,October,10,0.0,0.0,0.0,123.44,0.0,0.0
2025,10,17,5.3945,43.156,35,0.0,0.0,0.0,0.0,2025-10-17,10.0,0.0,0.0,0.0,8.155999999999999,October,10,0.0,0.0,0.0,123.30285714285714,0.0,0.0
2025,10,18,6.5834,52.6672,35,0.0,0.0,0.0,0.0,2025-10-18,10.0,0.0,0.0,0.0,17.6672,October,10,0.0,0.0,0.0,150.47771428571428,0.0,0.0
2025,10,19,6.8028,54.4224,35,0.0,0.0,0.0,0.0,2025-10-19,10.0,0.0,0.0,0.0,19.422400000000003,October,10,0.0,0.0,0.0,155.49257142857144,0.0,0.0
2025,10,20,5.6189,44.9512,35,0.0,0.0,0.0,0.0,2025-10-20,10.0,0.0,0.0,0.0,9.9512,October,10,0.0,0.0,0.0,128.432,0.0,0.0
2025,10,21,6.5006,52.0048,35,0.0,0.0,0.0,0.0,2025-10-21,10.0,0.0,0.0,0.0,17.004800000000003,October,10,0.0,0.0,0.0,148.58514285714287,0.0,0.0
2025,10,22,6.0778,48.6224,35,0.0,0.0,0.0,0.0,2025-10-22,10.0,0.0,0.0,0.0,13.622399999999999,October,10,0.0,0.0,0.0,138.92114285714285,0.0,0.0
2025,10,23,5.1034,40.8272,35,0.0,0.0,0.0,0.0,2025-10-23,10.0,0.0,0.0,0.0,5.827199999999998,October,10,0.0,0.0,0.0,116.64914285714285,0.0,0.0
2025,10,24,5.803,46.424,35,0.0,0.0,0.0,0.0,2025-10-24,10.0,0.0,0.0,0.0,11.424,October,10,0.0,0.0,0.0,132.64000000000001,0.0,0.0
2025,10,25,5.8735,46.988,35,0.0,0.0,0.0,0.0,2025-10-25,10.0,0.0,0.0,0.0,11.988,October,10,0.0,0.0,0.0,134.2514285714286,0.0,0.0
2025,10,26,6.4913,51.9304,35,0.0,0.0,0.0,0.0,2025-10-26,10.0,0.0,0.0,0.0,16.9304,October,10,0.0,0.0,0.0,148.37257142857143,0.0,0.0
2025,10,27,6.5174,52.1392,35,0.0,0.0,0.0,0.0,2025-10-27,10.0,0.0,0.0,0.0,17.139200000000002,October,10,0.0,0.0,0.0,148.96914285714286,0.0,0.0
2025,10,28,4.529,36.232,35,0.0,0.0,0.0,0.0,2025-10-28,10.0,0.0,0.0,0.0,1.2319999999999993,October,10,0.0,0.0,0.0,103.52,0.0,0.0
2025,10,29,6.053,48.424,35,0.0,0.0,0.0,0.0,2025-10-29,10.0,0.0,0.0,0.0,13.424,October,10,0.0,0.0,0.0,138.3542857142857,0.0,0.0
2025,10,30,5.6861,45.4888,35,0.0,0.0,0.0,0.0,2025-10-30,10.0,0.0,0.0,0.0,10.488799999999998,October,10,0.0,0.0,0.0,129.968,0.0,0.0
2025,10,31,6.245,49.96,35,0.0,0.0,0.0,0.0,2025-10-31,10.0,0.0,0.0,0.0,14.96,October,10,0.0,0.0,0.0,142.74285714285716,0.0,0.0
2025,11,1,6.3766,51.0128,35,0.0,0.0,0.0,0.0,2025-11-01,10.0,0.0,0.0,0.0,16.0128,November,11,0.0,0.0,0.0,145.75085714285714,0.0,0.0
2025,11,2,6.4152,51.3216,35,0.0,0.0,0.0,0.0,2025-11-02,10.0,0.0,0.0,0.0,16.321599999999997,November,11,0.0,0.0,0.0,146.63314285714284,0.0,0.0
2025,11,3,6.1418,49.1344,35,0.0,0.0,0.0,0.0,2025-11-03,10.0,0.0,0.0,0.0,14.1344,November,11,0.0,0.0,0.0,140.384,0.0,0.0
2025,11,4,5.8675,46.94,35,0.0,0.0,0.0,0.0,2025-11-04,10.0,0.0,0.0,0.0,11.939999999999998,November,11,0.0,0.0,0.0,134.1142857142857,0.0,0.0
2025,11,5,6.0888,48.7104,35,0.0,0.0,0.0,0.0,2025-11-05,10.0,0.0,0.0,0.0,13.7104,November,11,0.0,0.0,0.0,139.17257142857142,0.0,0.0
2025,11,6,5.6273,45.0184,35,0.0,0.0,0.0,0.0,2025-11-06,10.0,0.0,0.0,0.0,10.0184,November,11,0.0,0.0,0.0,128.624,0.0,0.0
2025,11,7,5.7355,45.884,35,0.0,0.0,0.0,0.0,2025-11-07,10.0,0.0,0.0,0.0,10.884,November,11,0.0,0.0,0.0,131.09714285714287,0.0,0.0
2025,11,8,5.9885,47.908,35,0.0,0.0,0.0,0.0,2025-11-08,10.0,0.0,0.0,0.0,12.908000000000001,November,11,0.0,0.0,0.0,136.88,0.0,0.0
2025,11,9,6.1114,48.8912,35,0.0,0.0,0.0,0.0,2025-11-09,10.0,0.0,0.0,0.0,13.891199999999998,November,11,0.0,0.0,0.0,139.68914285714285,0.0,0.0
2025,11,10,6.103,48.824,35,0.0,0.0,0.0,0.0,2025-11-10,10.0,0.0,0.0,0.0,13.823999999999998,November,11,0.0,0.0,0.0,139.49714285714285,0.0,0.0
2025,11,11,6.2126,49.7008,35,0.0,0.0,0.0,0.0,2025-11-11,10.0,0.0,0.0,0.0,14.700800000000001,November,11,0.0,0.0,0.0,142.00228571428573,0.0,0.0
2025,11,12,6.2498,49.9984,35,0.0,0.0,0.0,0.0,2025-11-12,10.0,0.0,0.0,0.0,14.998399999999997,November,11,0.0,0.0,0.0,142.85257142857142,0.0,0.0
2025,11,13,5.9093,47.2744,35,0.0,0.0,0.0,0.0,2025-11-13,10.0,0.0,0.0,0.0,12.2744,November,11,0.0,0.0,0.0,135.06971428571427,0.0,0.0
2025,11,14,6.0415,48.332,35,0.0,0.0,0.0,0.0,2025-11-14,10.0,0.0,0.0,0.0,13.332,November,11,0.0,0.0,0.0,138.09142857142857,0.0,0.0
2025,11,15,6.1104,48.8832,35,0.0,0.0,0.0,0.0,2025-11-15,10.0,0.0,0.0,0.0,13.883200000000002,November,11,0.0,0.0,0.0,139.66628571428572,0.0,0.0
2025,11,16,6.2477,49.9816,35,0.0,0.0,0.0,0.0,2025-11-16,10.0,0.0,0.0,0.0,14.9816,November,11,0.0,0.0,0.0,142.80457142857145,0.0,0.0
2025,11,17,6.3718,50.9744,35,0.0,0.0,0.0,0.0,2025-11-17,10.0,0.0,0.0,0.0,15.974400000000003,November,11,0.0,0.0,0.0,145.64114285714288,0.0,0.0
2025,11,18,6.1783,49.4264,35,0.0,0.0,0.0,0.0,2025-11-18,10.0,0.0,0.0,0.0,14.426400000000001,November,11,0.0,0.0,0.0,141.2182857142857,0.0,0.0
2025,11,19,6.2551,50.0408,35,0.0,0.0,0.0,0.0,2025-11-19,10.0,0.0,0.0,0.0,15.040799999999997,November,11,0.0,0.0,0.0,142.9737142857143,0.0,0.0
2025,11,20,6.2566,50.0528,35,0.0,0.0,0.0,0.0,2025-11-20,10.0,0.0,0.0,0.0,15.052799999999998,November,11,0.0,0.0,0.0,143.008,0.0,0.0
2025,11,21,6.0756,48.6048,35,0.0,0.0,0.0,0.0,2025-11-21,10.0,0.0,0.0,0.0,13.604799999999997,November,11,0.0,0.0,0.0,138.87085714285715,0.0,0.0
2025,11,22,6.0086,48.0688,35,0.0,0.0,0.0,0.0,2025-11-22,10.0,0.0,0.0,0.0,13.068800000000003,November,11,0.0,0.0,0.0,137.33942857142858,0.0,0.0
2025,11,23,5.3568,42.8544,35,0.0,0.0,0.0,0.0,2025-11-23,10.0,0.0,0.0,0.0,7.854399999999998,November,11,0.0,0.0,0.0,122.44114285714285,0.0,0.0
2025,11,24,5.3926,43.1408,35,0.0,0.0,0.0,0.0,2025-11-24,10.0,0.0,0.0,0.0,8.140799999999999,November,11,0.0,0.0,0.0,123.25942857142857,0.0,0.0
2025,11,25,6.2731,50.1848,35,0.0,0.0,0.0,0.0,2025-11-25,10.0,0.0,0.0,0.0,15.184800000000003,November,11,0.0,0.0,0.0,143.38514285714285,0.0,0.0
2025,11,26,5.6722,45.3776,35,0.0,0.0,0.0,0.0,2025-11-26,10.0,0.0,0.0,0.0,10.377600000000001,November,11,0.0,0.0,0.0,129.65028571428573,0.0,0.0
2025,11,27,5.5846,44.6768,35,0.0,0.0,0.0,0.0,2025-11-27,10.0,0.0,0.0,0.0,9.6768,November,11,0.0,0.0,0.0,127.64800000000001,0.0,0.0
2025,11,28,5.8932,47.1456,35,0.0,0.0,0.0,0.0,2025-11-28,10.0,0.0,0.0,0.0,12.145600000000002,November,11,0.0,0.0,0.0,134.7017142857143,0.0,0.0
2025,11,29,5.9659,47.7272,35,0.0,0.0,0.0,0.0,2025-11-29,10.0,0.0,0.0,0.0,12.727200000000003,November,11,0.0,0.0,0.0,136.36342857142859,0.0,0.0
2025,11,30,6.0206,48.1648,35,0.0,0.0,0.0,0.0,2025-11-30,10.0,0.0,0.0,0.0,13.1648,November,11,0.0,0.0,0.0,137.6137142857143,0.0,0.0
2025,12,1,6.0461,48.3688,35,0.0,0.0,0.0,0.0,2025-12-01,10.0,0.0,0.0,0.0,13.3688,December,12,0.0,0.0,0.0,138.19657142857142,0.0,0.0
2025,12,2,5.2572,42.0576,35,0.0,0.0,0.0,0.0,2025-12-02,10.0,0.0,0.0,0.0,7.057600000000001,December,12,0.0,0.0,0.0,120.16457142857142,0.0,0.0
2025,12,3,5.669,45.352,35,0.0,0.0,0.0,0.0,2025-12-03,10.0,0.0,0.0,0.0,10.351999999999997,December,12,0.0,0.0,0.0,129.57714285714286,0.0,0.0
2025,12,4,4.7134,37.7072,35,0.0,0.0,0.0,0.0,2025-12-04,10.0,0.0,0.0,0.0,2.7072000000000003,December,12,0.0,0.0,0.0,107.73485714285715,0.0,0.0
2025,12,5,5.3047,42.4376,35,0.0,0.0,0.0,0.0,2025-12-05,10.0,0.0,0.0,0.0,7.437600000000003,December,12,0.0,0.0,0.0,121.25028571428574,0.0,0.0
2025,12,6,5.4698,43.7584,35,0.0,0.0,0.0,0.0,2025-12-06,10.0,0.0,0.0,0.0,8.758400000000002,December,12,0.0,0.0,0.0,125.024,0.0,0.0
2025,12,7,5.4012,43.2096,35,0.0,0.0,0.0,0.0,2025-12-07,10.0,0.0,0.0,0.0,8.209600000000002,December,12,0.0,0.0,0.0,123.45600000000002,0.0,0.0
2025,12,8,5.4041,43.2328,35,0.0,0.0,0.0,0.0,2025-12-08,10.0,0.0,0.0,0.0,8.232799999999997,December,12,0.0,0.0,0.0,123.52228571428572,0.0,0.0
2025,12,9,4.9877,39.9016,35,0.0,0.0,0.0,0.0,2025-12-09,10.0,0.0,0.0,0.0,4.901600000000002,December,12,0.0,0.0,0.0,114.00457142857144,0.0,0.0
2025,12,10,4.6723,37.3784,35,0.0,0.0,0.0,0.0,2025-12-10,10.0,0.0,0.0,0.0,2.378399999999999,December,12,0.0,0.0,0.0,106.79542857142856,0.0,0.0
2025,12,11,4.6656,37.3248,35,0.0,0.0,0.0,0.0,2025-12-11,10.0,0.0,0.0,0.0,2.3248000000000033,December,12,0.0,0.0,0.0,106.64228571428573,0.0,0.0
2025,12,12,5.221,41.768,35,0.0,0.0,0.0,0.0,2025-12-12,10.0,0.0,0.0,0.0,6.768000000000001,December,12,0.0,0.0,0.0,119.33714285714285,0.0,0.0
2025,12,13,5.5354,44.2832,35,0.0,0.0,0.0,0.0,2025-12-13,10.0,0.0,0.0,0.0,9.2832,December,12,0.0,0.0,0.0,126.52342857142858,0.0,0.0
2025,12,14,4.873,38.984,35,0.0,0.0,0.0,0.0,2025-12-14,10.0,0.0,0.0,0.0,3.9840000000000018,December,12,0.0,0.0,0.0,111.38285714285713,0.0,0.0
2025,12,15,5.1194,40.9552,35,0.0,0.0,0.0,0.0,2025-12-15,10.0,0.0,0.0,0.0,5.955199999999998,December,12,0.0,0.0,0.0,117.01485714285712,0.0,0.0
2025,12,16,5.5747,44.5976,35,0.0,0.0,0.0,0.0,2025-12-16,10.0,0.0,0.0,0.0,9.5976,December,12,0.0,0.0,0.0,127.42171428571429,0.0,0.0
2025,12,17,5.5171,44.1368,35,0.0,0.0,0.0,0.0,2025-12-17,10.0,0.0,0.0,0.0,9.136800000000001,December,12,0.0,0.0,0.0,126.10514285714285,0.0,0.0
2025,12,18,5.6273,45.0184,35,0.0,0.0,0.0,0.0,2025-12-18,10.0,0.0,0.0,0.0,10.0184,December,12,0.0,0.0,0.0,128.624,0.0,0.0
2025,12,19,5.5766,44.6128,35,0.0,0.0,0.0,0.0,2025-12-19,10.0,0.0,0.0,0.0,9.6128,December,12,0.0,0.0,0.0,127.46514285714285,0.0,0.0
2025,12,20,5.8253,46.6024,35,0.0,0.0,0.0,0.0,2025-12-20,10.0,0.0,0.0,0.0,11.602400000000003,December,12,0.0,0.0,0.0,133.14971428571428,0.0,0.0
2025,12,21,5.3198,42.5584,35,0.0,0.0,0.0,0.0,2025-12-21,10.0,0.0,0.0,0.0,7.558399999999999,December,12,0.0,0.0,0.0,121.59542857142857,0.0,0.0
2025,12,22,5.261,42.088,35,0.0,0.0,0.0,0.0,2025-12-22,10.0,0.0,0.0,0.0,7.088000000000001,December,12,0.0,0.0,0.0,120.25142857142856,0.0,0.0
2025,12,23,5.1281,41.0248,35,0.0,0.0,0.0,0.0,2025-12-23,10.0,0.0,0.0,0.0,6.024799999999999,December,12,0.0,0.0,0.0,117.21371428571427,0.0,0.0
2025,12,24,4.8886,39.1088,35,0.0,0.0,0.0,0.0,2025-12-24,10.0,0.0,0.0,0.0,4.108800000000002,December,12,0.0,0.0,0.0,111.73942857142858,0.0,0.0
2025,12,25,4.8883,39.1064,35,0.0,0.0,0.0,0.0,2025-12-25,10.0,0.0,0.0,0.0,4.106400000000001,December,12,0.0,0.0,0.0,111.73257142857142,0.0,0.0
2025,12,26,5.197,41.576,35,0.0,0.0,0.0,0.0,2025-12-26,10.0,0.0,0.0,0.0,6.5760000000000005,December,12,0.0,0.0,0.0,118.78857142857142,0.0,0.0
2025,12,27,5.1516,41.2128,35,0.0,0.0,0.0,0.0,2025-12-27,10.0,0.0,0.0,0.0,6.212800000000001,December,12,0.0,0.0,0.0,117.75085714285716,0.0,0.0
2025,12,28,5.2214,41.7712,35,0.0,0.0,0.0,0.0,2025-12-28,10.0,0.0,0.0,0.0,6.7712,December,12,0.0,0.0,0.0,119.34628571428571,0.0,0.0
2025,12,29,5.6486,45.1888,35,0.0,0.0,0.0,0.0,2025-12-29,10.0,0.0,0.0,0.0,10.1888,December,12,0.0,0.0,0.0,129.11085714285716,0.0,0.0
2025,12,30,5.5848,44.6784,35,0.0,0.0,0.0,0.0,2025-12-30,10.0,0.0,0.0,0.0,9.678400000000003,December,12,0.0,0.0,0.0,127.65257142857145,0.0,0.0
2025,12,31,5.603,44.824,35,0.0,0.0,0.0,0.0,2025-12-31,10.0,0.0,0.0,0.0,9.823999999999998,December,12,0.0,0.0,0.0,128.06857142857143,0.0,0.0
